logFC	PValue	gene	cko	con
1.7516956463998683	0.02547529662498147	2510017J16Rik	6	22
-0.4578693715333982	0.8292796411748015	4930596I21Rik	9	7
-0.39318104322735375	0.4195521896179101	Gm42692	93	76
0.2917179846487397	0.7428690089992055	Gm43707	19	25
0.8714146488906471	0.5433303771991781	1700015C17Rik	3	6
-0.18856929497721753	0.7882767749240285	Gm43331	17	16
-0.1952512760308896	0.7373064807928686	Gm6560	64	60
-0.10044409337658668	1	Gm43289	6	6
0.4089739789849693	0.6930438383436723	Gm43061	14	20
0.3458606721159674	0.4836838929053814	2610011E03Rik	63	86
0.6866288768765272	0.35483649351795216	Gm42840	15	26
-0.33998403774238994	0.8677252872474893	Gm42908	13	11
-0.7653135991457403	0.6241398551671058	Gm42868	8	5
0.8842416561891532	0.31230812672779446	Gm43721	6	12
0.04939504006534115	0.9423007133275688	4833413G10Rik	81	90
-0.10073766355141012	1	Gm43413	7	7
-0.31067740114742115	0.48091128999933896	Snhg8	238	206
6.550083909087203	0.00143700956323242	Gm42974	0	12
0.35025316112323274	0.4712525581812139	Gm43437	65	89
-0.8355970806491841	0.16637352370563338	Gm43445	35	21
0.4570957738727933	0.49809486848320855	A530041M06Rik	21	31
0.8934548009909398	0.13623036264904476	Gm42763	20	40
-0.3895893044492717	0.5573192380447015	1600023N17Rik	22	18
-0.16060995430478442	0.8399991688268194	Gm43504	25	24
-0.28237053469070317	0.5922941446471792	Gm42989	51	45
-0.21585209712800227	0.9999999999999974	Gm9484	13	12
0.98476024248335	0.21173259919829412	Gm43676	7	15
0.30970424590029316	0.7579808827110698	Gm3511	12	16
0.6276285345013621	0.4026388142351169	Gm42676	9	15
-5.884169306975709	0.02267682373120775	Gm10416	7	0
1.3309329729779618	0.1708704186007746	Gm42533	4	11
-0.32049985138786685	0.5509482477237901	Gm42966	64	55
0.11758939052624418	0.9999999999999976	Gm42486	6	7
-0.7931371525748938	0.4656301362007083	Gm42482	13	8
0.10863635744992892	0.891378382164107	Gm43336	38	44
1.2788153430094955	0.2742675647338015	Gm4859	3	8
-0.899105161537089	0.3752598264201881	Gm43365	14	8
0.19533130385038633	0.8805619940652026	8430422M14Rik	13	16
-0.9890172954132996	0.12226499357993569	Gm43412	26	14
0.30022642994004667	0.4692283325517141	Gm42778	1419	1876
-0.5997526959556061	0.4719947991899544	Gm43765	17	12
-0.4459520467045851	0.7456255523990214	Gm26413	14	11
-0.26850216131738064	0.9999999999999964	Gm43825	9	8
0.46361985348185675	0.3651067996352336	Gm43667	54	80
0.30878289412951093	0.7161160098566257	Gm42869	9	12
-0.5673579087824466	0.491633947063119	Gm19391	18	13
0.8133373939980729	0.11071465148503394	Gm42595	45	85
-0.00297446571834613	0.9999999999999988	Snord43	14	15
-0.05157393912070649	0.923036870549808	Gm43668	167	173
2.567033312533475	0.09229865097614386	Mir376a	1	7
-0.7417080330808437	0.2460183475884151	Gm42866	25	16
-6.073757823913965	0.01273084841050254	Gm42537	8	0
0.2367473150127464	0.8954138285769294	Gm43581	15	19
0.1448725297149157	0.817901984671232	Gm43362	32	38
-0.14922992826384235	0.864285124672632	C230031I18Rik	31	30
-0.8885802529729446	0.5884813286060379	Gm42873	7	4
-0.31877114745424096	0.9999999999999976	Gm3364	7	6
-0.5083596643924974	0.8150529446060344	Gm43340	8	6
-0.675902855436229	0.6532242711363183	Gm42433	9	6
-5.665842252898054	0.04096458480476239	Gm20568	6	0
1.4461857329269796	0.1918508397837071	Gm42874	3	9
-0.17187680889926815	0.8179631388850206	Gm42716	21	20
0.02232924476012446	0.9600785596775556	Sox2ot	907	989
0.1863854106983029	0.7804159876211029	Gm43071	36	44
1.716780169524552	0.01998788391437095	Gm42981	7	25
0.28781691437533474	0.8043191653353702	Gm42693	16	21
-0.4398949400780408	0.43729471056293723	Gm43483	43	34
-0.23021947118870545	0.6606195293644112	Gm42843	47	43
-0.711243598615401	0.26276559982406994	Gm19817	26	17
0.299767640060717	0.5988706167697908	Gm43696	31	41
0.435972163359276	0.5103306919459912	Gm43751	22	32
-0.5113938206075027	0.7161160098566257	Gm42457	12	9
0.04939504006534115	0.9423007133275688	Gm42878	81	90
-0.2309557802934112	0.7505902913174584	Gm43817	35	32
-0.1261220121884139	0.8448856077916611	BC030343	61	60
-1.078168769911201	0.4391010146339904	Gm43503	8	4
-2.0560156254368884	0.06376467809523387	Gm43604	12	3
-0.7653135991457403	0.6241398551671058	4930537H20Rik	8	5
-0.10229907672789693	0.8716506515500096	C030018K13Rik	54	54
-0.33075678254792523	0.5167268308258316	Gm43099	75	64
0.16958600091713932	0.7432340362282656	Gm43719	77	93
0.4164017117628935	0.5220016516364486	Gm43759	23	33
0.20098888307046775	0.9032841851657576	Gm43339	17	21
0.8842416561891532	0.31230812672779446	Gm29681	6	12
-0.00297446571834613	0.9999999999999988	Rpl36a-ps2	14	15
0.1761449310601616	0.9999999999999988	Gm42672	14	17
0.6565423568370377	0.2693744105368689	Gm7285	23	39
-0.4459520467045851	0.7456255523990214	Gm43768	14	11
0.402198730454064	0.5963009673201026	Gm43205	19	27
0.8816452019260452	0.36610888272230424	Gm43692	5	10
0.6884126479294406	0.5884813286060379	Gm42640	4	7
-0.14506327470216898	0.8737766695023668	Gm43359	34	33
0.4369999349689316	0.41764330764840407	Gm42972	44	64
0.8816452019260452	0.36610888272230424	Gm43653	5	10
0.877779858145458	0.4391010146339904	Gm25820	4	8
-0.08328912629630776	0.8716676842787936	Gm43379	75	76
-0.7439045025701303	0.5466142908413423	Gm43702	11	7
0.5558025339518549	0.4719947991899544	Gm43200	12	19
-2.033640787188647	0.1436852213063791	Mir3074-2	8	2
0.11758939052624418	0.9999999999999976	4930449I04Rik	6	7
-1.07029481416964	0.5433303771991781	Gm42671	6	3
-0.1015596598622737	1	Gm42998	13	13
0.4230753313952395	0.5961650281059049	A930036I15Rik	9	13
-0.34175464555504464	0.6077924780731302	Gm42589	26	22
-0.10073766355141012	1	A430073D23Rik	7	7
-0.10113177139989636	1	Gm43024	9	9
-1.023798039096634	0.08606308869486716	Gm42995	38	20
0.05752899307434423	1	Gm42591	17	19
2.6336514200625736	0.01183242724656218	Gbp5	2	14
0.3112521592697252	0.6165694758496881	C130013H08Rik	27	36
1.184094076311156	0.07695428387050594	Gm43815	11	27
-1.0915650115775826	0.1706843339533895	Gm42913	18	9
-0.3321923941791168	0.6186391308789453	E430021H15Rik	27	23
0.7535418481679453	0.3123035041286282	Gm43490	11	20
-1.625725216172736	0.3258686520559293	Gm43519	6	2
-1.2886218682472943	0.3885271152327972	Gm43136	7	3
-0.3871669024366286	0.8512988623058486	Gm19710	11	9
0.23245111834241863	0.7189862011007117	Gm43080	42	53
-0.8681314207410045	0.43635256655261495	Gm5855	12	7
-0.10213697623478188	0.9343904109649744	Gm43462	32	32
-0.4031331426169622	0.4384456989146581	Gm43566	53	43
0.01766641840183552	1	Gm42971	23	25
-0.10113177139989636	1	Gm43662	9	9
-0.12734998786324425	0.8381165834300008	Gm43300	58	57
-0.1919832085294082	0.8048753780646637	Gm42588	33	31
0.6732199033097844	0.20028461624553873	Gm43398	35	60
0.47432699065974593	0.6532242711363183	4633401B06Rik	6	9
0.30183354989252226	0.5988696722226766	Gm43186	37	49
0.172069800240924	0.9099817719761086	Gm42725	19	23
-1.2795769303136482	0.1272808667836993	Gm43513	16	7
1.4461857329269796	0.1918508397837071	Gm42501	3	9
-0.10095897027364896	1	Gm42938	8	8
-0.4382078341983277	0.35315011371692173	Gm43187	101	80
-0.4185969711747914	0.841170611441232	Gm43625	10	8
0.30878289412951093	0.7161160098566257	Gm42480	9	12
-2.948507142996245	0.05663032568809752	Gm5853	8	1
1.1394677206808053	0.06923519242718486	Gm42611	16	38
0.7951717255450939	0.3003098472768198	Gm6649	8	15
0.20687523378799588	0.7841852722519205	Gm42659	25	31
0.6242831329540502	0.5162923166619419	Gm43017	6	10
0.172069800240924	0.9099817719761086	4930509H03Rik	19	23
0.21786942042442756	0.8995152470641086	Gm43328	16	20
0.04055958076403639	0.9388996432148116	Gm35394	163	180
-1.094286210083464	0.13163276244394206	Gm42876	24	12
0.31045725788808204	0.4827826887468997	Gm43737	193	257
-0.6702531988952903	0.775535270148748	Gm43703	6	4
1.37464792086217	0.00696792996788779	Gm43305	38	106
-2.758918626057988	0.09229865097614386	Gm36070	7	1
-0.10095897027364896	1	Gm43859	8	8
-0.3614376783131984	0.8600571879574911	Gm43465	12	10
0.877779858145458	0.4391010146339904	Gm42872	4	8
0.13818350402911964	0.8054294664980293	Gm42440	55	65
0.15215976785838184	0.8137627929507447	Gm42443	31	37
-0.6627778674547488	0.19716527071790793	Gm42819	62	42
-0.215218332567466	0.6922862487293547	Gm42973	53	49
1.4287743301443736	0.3258686520559293	Gm42685	2	6
-0.0052239059525541	1	C79130	43	46
-0.03537019152356651	0.9712808980363464	Gm42748	84	88
1.2788153430094955	0.2742675647338015	Gm42521	3	8
-0.1015596598622737	1	Gm43088	13	13
-0.37956135560314586	0.5742586477580731	Gm43130	17	14
-0.3871669024366286	0.8512988623058486	Gm43847	11	9
-1.0191061059994164	0.19183463241569895	Mirlet7e	19	10
0.8930115904059042	0.15450208351235814	Gm43787	18	36
0.30695660074226166	0.8150529446060344	Gm43526	6	8
-0.08192648651129561	0.8982899169422023	Gm43654	70	71
0.20823306721398463	0.6954032745815092	Gm42928	54	67
0.09256386712112376	0.9018749584397632	Mir703	69	79
-1.2931576722463205	0.08130772843005257	Gm43256	23	10
0.4808868230933675	0.4013566108687789	Gm42969	32	48
-0.5997526959556061	0.4719947991899544	Gm43466	17	12
0.8816452019260452	0.36610888272230424	Gm42141	5	10
-0.2090944977282799	0.6113359677386816	H2bc18	6924	6431
-1.2886218682472943	0.3885271152327972	Gm35986	7	3
0.5906185224389712	0.4656301362007083	Gm43329	8	13
1.343780075383958	0.07179094495587354	Gm42808	8	22
-1.625725216172736	0.3258686520559293	Gm43258	6	2
-1.8897177111775156	8.898804168602445e-4	Gm42683	59	17
0.984848505364643	0.13980524279587772	Gm2861	15	32
-0.8057822866625629	0.3123035041286282	9130604C24Rik	18	11
-0.10198176600598018	0.9157616118986184	Gm42890	23	23
0.17439818971324397	0.7664687673463331	Gm43508	33	40
1.3309329729779618	0.1708704186007746	Gm10484	4	11
-0.2512265812573071	0.9999999999999962	Gm6745	10	9
0.42177050239484715	0.4930913871533727	Gm42517	25	36
1.1951063903572463	0.23594990664128437	Gm43572	4	10
-0.5083596643924974	0.8150529446060344	Gm42479	8	6
-0.2844968302048121	0.6756633539071437	Gm6204	42	37
-0.3577367897339545	0.533963071749257	4932422M17Rik	43	36
1.6752562539448097	0.06323427882148043	Gm42780	4	14
-0.3183481272293933	0.5843253581473785	Wdr46-ps	43	37
0.9577641042129088	0.10704269571258412	Gm42829	22	46
-0.5129246646507392	0.556403055150941	Gm43311	16	12
1.0451502480629422	0.3234517393007935	Gm43539	4	9
1.059867158140282	0.1469999596412752	Gm43693	12	27
0.8842416561891532	0.31230812672779446	Gm43260	6	12
1.569357350858078	0.08833158920419709	Gm43628	4	13
-1.6457535762292823	0.1918508397837071	Gm43544	9	3
-0.1015596598622737	1	Gm43322	13	13
0.9344149259284782	0.14259365687625236	Gm42635	17	35
0.11758939052624418	0.9999999999999976	Gm43175	6	7
-1.5517498763766364	0.014178719992961	Gm43570	33	12
-1.4431138145406248	0.05413580043358749	Gm43789	23	9
0.39289021270899727	0.4209931528119269	Gm43679	78	110
0.3273312484410917	0.5529003136086393	Gm43254	46	62
-0.10162876573773716	0.9999999999999988	Gm40123	14	14
-0.8885802529729446	0.5884813286060379	Gm42432	7	4
-0.3614376783131984	0.8600571879574911	Mir219c	12	10
-0.25287185352564134	0.715250647488022	Gm43360	20	18
5.783431643424294	0.02267682373120775	Gm9831	0	7
-2.033640787188647	0.1436852213063791	Gm42782	8	2
1.0770980030898876	0.21173259919829412	Gm43411	7	16
0.4789214729358765	0.6058066495714409	2810428J06Rik	14	21
-0.2786289045177019	0.5255901090960093	Gm42993	287	254
-0.20003115240114433	0.6315207557889676	AI506816	1224	1144
0.21629292137015285	0.6531684932142685	Gm43672	101	126
0.5294950095846386	0.37105356920656973	Gm42929	29	45
-0.10147915507809543	1	A530083M17Rik	12	12
-0.10192931494836097	0.9099817719761086	Gm42940	21	21
0.15868808427210015	0.8600571879574911	Gm8493	10	12
-0.321292457799912	0.531938209820049	Gm42463	78	67
0.5048174283576656	0.47176703967803657	Gm43545	19	29
0.519480142833523	0.3266471287198381	Gm4332	37	57
-0.26051621832432736	0.6189125763977079	Gm42996	48	43
-0.7653135991457403	0.6241398551671058	Gm42942	8	5
-1.0884723717531064	0.2711970454608011	Gm42444	14	7
0.09374744960162516	0.8535011460181902	Gm43019	96	110
-0.4758106203631052	0.7317762769185248	Gm43560	13	10
0.3265675188360106	0.6386051489074714	Gm42488	23	31
-6.073757823913965	0.01273084841050254	Gm43773	8	0
0.24267814694475373	0.6687542428019081	Gm42892	48	61
0.4783422564952038	0.556403055150941	Gm43609	12	18
0.03932197055462281	1	Gm43072	29	32
-0.21693431452609663	0.6249747464514043	Gm42664	249	230
-0.37956135560314586	0.5742586477580731	Gm43081	17	14
-0.674649812995543	0.1886966825266306	Gm43571	64	43
0.35452932555997624	0.715250647488022	Gm43420	16	22
0.4703791640266097	0.775535270148748	Gm3724	4	6
1.6468078140472044	0.21713778948430504	Gm6543	2	7
0.02274776309277867	0.9999999999999966	Gm43430	11	12
-0.5154967577050497	0.4027892981369735	Gm43677	36	27
-0.20848488314795616	0.7782817798210832	Gm43484	28	26
1.252841830363882	0.05350346007718196	Gm42764	14	36
1.3309329729779618	0.1708704186007746	Gm43463	4	11
2.3489998286306446	0.1506911512460901	Gm20768	1	6
-0.10095897027364896	1	Gm42717	8	8
2.567033312533475	0.09229865097614386	Gm43727	1	7
-0.5169039845891552	0.2752718057836941	C230096K16Rik	112	84
-0.6702531988952903	0.775535270148748	Gm43094	6	4
1.089448132793478	0.3885271152327972	Gm4734	3	7
0.2163675619381396	0.841170611441232	Gm42918	8	10
0.27446998579479054	0.7508694479554887	Gm42842	20	26
-1.8440522702503903	0.21713778948430504	Gm43426	7	2
1.596141875221284	0.13336155110944625	5830416I19Rik	3	10
0.3749514594982392	0.7976137681669025	Gm43823	5	7
-0.6205324933713989	0.3126538121888717	Gm19409	33	23
-0.32987694643170423	0.4788379545236525	Gm8066	137	117
-0.23138648232863632	0.6558951941166404	Gm43143	70	64
2.3489998286306446	0.1506911512460901	Gm43046	1	6
-0.26850216131738064	0.9999999999999964	Gm43720	9	8
0.8894821693472669	0.2360065520437734	Gm42658	10	20
0.25800130548310185	0.8909304598093474	Gm42907	14	18
1.0174717845467605	0.2759988223585209	Rpl7a-ps7	5	11
-0.6380411177182407	0.251764135464192	Gm43375	45	31
0.0664114196438353	0.9999999999999964	Gm42490	8	9
-0.7317347716196047	0.49184868286542727	Gm43585	14	9
-0.01495962750038014	0.999999999999999	Gm43593	16	17
0.8842416561891532	0.31230812672779446	1110003F10Rik	6	12
-0.834045793687381	0.19293632518376272	Gm43848	25	15
-0.23928232996049775	0.5985150895615989	Gm42992	232	211
-1.9750292291016476	0.04520217766415015	Gm42478	15	4
0.7601097155747655	0.4034271905497289	Gm43330	6	11
0.8714146488906471	0.5433303771991781	Kif19b	3	6
0.402198730454064	0.5963009673201026	Gm42607	19	27
0.14819467343861825	0.9157616118986184	Gm42438	21	25
-0.3573980281298297	0.9999999999999988	Gm47279	6	5
0.4255129048455559	0.58410474260008	Gm42994	18	26
-2.540591571980334	0.1506911512460901	Gm43355	6	1
-0.575725082207484	0.7976137681669025	Gm27680	7	5
-0.709532509083576	0.1897940967691991	Lhfpl3	61	40
0.0842374130623514	0.8749838418529748	E330034L11Rik	94	107
-0.11703408694956118	0.8240865866869698	Gm43188	99	98
-0.3871669024366286	0.8512988623058486	Gm42943	11	9
0.10379900167611024	0.8424005075126186	Gm42991	104	120
-0.6125019247464804	0.3548319680267148	Gm42690	20	14
-6.073757823913965	0.01273084841050254	Gm42445	8	0
1.596141875221284	0.13336155110944625	Gm42893	3	10
0.35570862600510106	0.5604806037061206	Gm5857	32	44
-0.4463288982504538	0.4292178187638794	Gm42820	47	37
0.21817230231411253	0.82973091766742	Gm42460	20	25
0.18465095351512323	0.8512988623058486	Gm43259	9	11
-0.5083596643924974	0.8150529446060344	Gm32051	8	6
0.1592870375560953	0.999999999999999	Gm42702	15	18
-0.859711219190709	0.28917579932664395	Gm42970	17	10
0.4703791640266097	0.775535270148748	Gm42957	4	6
-0.34499658080424495	0.513945274120564	Gm43018	58	49
0.7385094958453994	0.35265337006231584	Gm42633	10	18
-0.5083596643924974	0.8150529446060344	Gm43111	8	6
-0.5129246646507392	0.556403055150941	Gm43011	16	12
0.30970424590029316	0.7579808827110698	Gm17833	12	16
-0.10168873364535268	0.8860047386394463	Gm42446	15	15
-0.39169005435729626	0.3931514470566084	Mir9-1	154	126
0.9985340934548818	0.2399488701633159	Gm43195	6	13
-0.932856790189472	0.4809550380879096	Gm43032	9	5
-0.668294815580874	0.17762892570887381	Gm9403	80	54
0.5149419879471644	0.5906684315197892	Gm30382	13	20
-0.3228494824011356	0.6328333501292741	Gm42441	21	18
0.3802072050088699	0.704589936857644	Gm42841	15	21
0.4414295919019481	0.5742586477580731	Gm43031	13	19
2.003545414180706	0.09471684252109586	Gm43502	2	9
-1.0096673614850131	0.2130027144438376	B230303O12Rik	17	9
-3.116050334039976	0.03486660178352716	6720482G16Rik	9	1
-1.0095548184662697	0.1008503264970238	Gm42442	32	17
-0.245704219025327	0.5725168064348131	Gm43119	275	249
2.3489998286306446	0.1506911512460901	Mir6962	1	6
2.3489998286306446	0.1506911512460901	Gm42814	1	6
0.2568874150880437	0.6261690925816755	C230071H17Rik	60	77
-0.2256110956924831	0.9999999999999966	Gm42822	12	11
0.2163675619381396	0.841170611441232	Gm43509	8	10
-1.0331991490112176	0.1595299453895727	Gm43178	23	12
-0.10206346396597682	0.9252564640190056	Gm43750	27	27
0.05600795252196238	1	Gm36266	43	48
-0.36418216808701054	0.5730656431920985	Gm43813	36	30
0.3749514594982392	0.7976137681669025	Gm42483	5	7
-0.2577822117232551	0.7133670035842696	Gm43176	39	35
-0.7654447400339952	0.22517373894263085	Gm42608	27	17
0.8067479312798699	0.3274131952819905	Gm43034	9	17
0.3390487138985319	0.5338051154044421	Gm43389	39	53
-0.6257667626574095	0.5961650281059049	Gm42895	13	9
0.19139009775325935	0.7116658999221666	Gm43457	84	103
-0.8903629953939087	0.1623120814887712	Gm43852	26	15
0.01766641840183552	1	Gm42648	23	25
1.0025108883966622	0.09478335233402684	Gm42851	19	41
-0.2844968302048121	0.6756633539071437	2700029L08Rik	42	37
-0.7317347716196047	0.49184868286542727	Gm42894	14	9
-0.7317347716196047	0.49184868286542727	C530043K16Rik	14	9
0.8842416561891532	0.31230812672779446	Gm43166	6	12
0.620951390254629	0.27408947655935045	Gm42798	26	43
-2.8317869784520866	0.01183242724656218	Gm43795	14	2
-0.6257667626574095	0.5961650281059049	Gm43792	13	9
-0.2348974676290519	0.7447959071785032	Gm20559	34	31
-0.2999597168476166	0.5620825058831195	Gm42847	78	68
-1.078168769911201	0.4391010146339904	2900064F13Rik	8	4
0.4089739789849693	0.6930438383436723	Gm43281	14	20
0.04882437089440793	0.9999999999999962	Gm42467	9	10
-0.27046694506978664	0.6930438383436723	Gm43482	18	16
0.5698714852504888	0.5154772426648069	Gm42731	10	16
0.102993543243849	0.9999999999999982	Gm42727	13	15
-0.2647825666286342	0.7032702558119209	4930553P18Rik	28	25
-0.7883784567087063	0.2324526728462367	Gm43275	21	13
1.5971319851167365	0.03408838210405977	Gm43658	7	23
-1.6457535762292823	0.1918508397837071	Gm43790	9	3
1.343780075383958	0.07179094495587354	Gm43533	8	22
-0.20752766882446885	0.9999999999999982	2510016D11Rik	14	13
0.5149419879471644	0.5906684315197892	Gm42583	13	20
0.0664114196438353	0.9999999999999964	Ube2n-ps1	8	9
-0.3986322273850106	0.6667830821768465	D630030B08Rik	16	13
-0.6079641813908089	0.6775282111079604	Gm42656	10	7
0.1183502905617162	0.7737125392316245	Peg13	6443	7509
-0.16764775954507985	0.7495094358492342	Gm43844	45	43
-0.5817786293253003	0.6167424989478617	Gm42737	14	10
-0.06275033556172346	0.881379544236092	Gtf3c2	1395	1434
0.8714146488906471	0.5433303771991781	Gm42473	3	6
-0.17828907241536382	0.7162151613038311	Gm43681	117	111
0.0691579207236543	0.8704914318278761	Gm20186	720	811
0.5197643888751765	0.39086633063799503	A930005G22Rik	24	37
0.06952656417011188	0.8865903142959322	G630022F23Rik	221	249
-0.7309095764974881	0.18588852890856145	Gm43029	48	31
-0.21728789715326	0.7713139974038855	Gm42854	39	36
1.6468078140472044	0.21713778948430504	Gm42655	2	7
0.4703791640266097	0.775535270148748	Gm7832	4	6
-0.05065217092550093	0.9067922509940142	Mrpl33	519	538
0.9742911223236016	0.2389124671018414	Rpl7-ps7	8	17
